customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,avg_monthly_spend,num_services,charge_per_service,high_monthly_charges,LTV,engagement_score,value_segment,heuristic_risk,churn_probability,churn_prediction,risk_level
4846-WHAFZ,0,1,1,0,37,1,1,0,0,0,0,0,0,1,76.5,2868.15,1,1,0,0,0,1,0,0,0,1,0,Mature,77.51756756756757,2,38.25,1,2830.5,2,High Value,High Risk,0.5757858,1,Medium Risk
5256-SKJGO,0,0,1,1,64,0,0,0,1,0,1,1,1,1,54.6,3423.5,0,0,0,1,1,0,0,0,0,1,0,Loyal,53.4921875,4,13.65,0,3494.4,4,High Value,Low Risk,0.031109089,0,Low Risk
3071-VBYPO,1,0,1,1,3,1,0,1,1,0,0,1,0,0,89.85,248.4,0,1,0,0,0,1,0,0,0,1,0,New,82.8,4,22.4625,1,269.54999999999995,4,Low Value,High Risk,0.16497496,0,Low Risk
9560-BBZXK,0,0,0,0,36,0,0,1,0,0,0,0,0,0,31.05,1126.35,0,0,0,1,1,0,0,1,0,0,0,Mature,31.2875,1,31.05,0,1117.8,1,Low Value,Low Risk,0.06653247,0,Low Risk
5299-RULOA,0,0,1,1,10,1,1,1,0,0,0,1,1,1,100.25,1064.65,1,1,0,0,0,1,0,0,0,1,0,New,106.465,5,20.05,1,1002.5,5,Low Value,High Risk,0.85432875,1,High Risk
8402-OOOHJ,0,0,0,0,41,1,0,0,0,0,0,0,0,0,20.65,835.15,0,0,0,1,0,0,1,0,0,0,1,Mature,20.36951219512195,1,20.65,0,846.65,1,Low Value,Low Risk,0.008468735,0,Low Risk
9445-ZUEQE,1,0,1,1,27,1,1,0,1,0,1,0,0,1,85.2,2151.6,0,1,0,0,0,1,0,0,1,0,0,Mature,79.68888888888888,4,21.3,1,2300.4,4,High Value,High Risk,0.22191432,0,Low Risk
1091-SOZGA,0,0,1,1,56,1,1,0,0,1,0,1,1,1,99.8,5515.45,0,0,1,0,0,1,0,0,1,0,0,Loyal,98.49017857142856,5,19.96,1,5588.8,5,High Value,Low Risk,0.17710456,0,Low Risk
2928-HLDBA,0,0,0,0,6,1,0,0,0,0,0,0,0,0,20.7,112.75,0,1,0,0,0,0,1,0,0,0,1,New,18.791666666666668,1,20.7,0,124.2,1,Low Value,High Risk,0.12564704,0,Low Risk
0404-SWRVG,1,0,0,0,3,1,1,0,0,0,0,0,0,1,74.4,229.55,1,1,0,0,0,1,0,0,0,1,0,New,76.51666666666667,2,37.2,1,223.2,2,Low Value,High Risk,0.87336683,1,High Risk
6497-TILVL,0,0,1,1,7,1,0,1,0,0,0,0,0,0,50.7,350.35,0,1,0,0,1,0,0,0,0,0,1,New,50.05,2,25.35,0,354.90000000000003,2,Low Value,High Risk,0.09196849,0,Low Risk
7219-TLZHO,0,0,1,1,4,1,0,0,0,0,0,0,0,0,20.85,62.9,0,1,0,0,0,0,1,0,0,0,1,New,15.725,1,20.85,0,83.4,1,Low Value,High Risk,0.17701961,0,Low Risk
4622-YNKIJ,1,0,0,0,33,1,0,1,0,0,1,1,0,1,88.95,3027.65,0,0,0,1,0,1,0,0,0,1,0,Mature,91.7469696969697,4,22.2375,1,2935.35,4,High Value,Low Risk,0.0731131,0,Low Risk
4412-YLTKF,0,1,0,0,27,1,1,0,0,1,0,0,0,1,78.05,2135.5,1,1,0,0,0,1,0,0,0,1,0,Mature,79.0925925925926,3,26.016666666666666,1,2107.35,3,High Value,High Risk,0.6774646,1,Medium Risk
6734-PSBAW,1,0,1,0,72,1,1,0,0,0,0,0,0,1,23.55,1723.95,0,0,0,1,0,0,1,1,0,0,0,Loyal,23.94375,2,11.775,0,1695.6,2,High Value,Low Risk,0.008578333,0,Low Risk
3930-ZGWVE,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,0,1,0,0,0,0,1,0,0,0,1,New,19.75,1,19.75,0,19.75,1,Low Value,High Risk,0.7151557,1,High Risk
2639-UGMAZ,1,1,0,0,71,0,0,1,1,0,0,1,1,1,56.45,3985.35,0,0,1,0,1,0,0,0,0,1,0,Loyal,56.131690140845066,4,14.1125,0,4007.95,4,High Value,Low Risk,0.13275908,0,Low Risk
2876-GZYZC,0,0,0,0,13,1,1,0,0,0,0,0,1,1,85.95,1215.65,0,1,0,0,0,1,0,0,0,1,0,Developing,93.51153846153846,3,28.65,1,1117.35,3,Low Value,High Risk,0.8609564,1,High Risk
6207-WIOLX,0,0,1,1,25,0,0,1,1,1,0,1,1,1,58.6,1502.65,1,1,0,0,1,0,0,0,1,0,0,Mature,60.106,5,11.72,0,1465.0,5,High Value,Medium Risk,0.32894334,1,Low Risk
8587-XYZSF,1,0,0,0,67,1,0,0,0,0,1,0,0,0,50.55,3260.1,0,0,0,1,1,0,0,1,0,0,0,Loyal,48.65820895522388,2,25.275,0,3386.85,2,High Value,Low Risk,0.016165616,0,Low Risk
3091-FYHKI,1,0,0,0,1,0,0,0,0,0,0,0,1,1,35.45,35.45,1,1,0,0,1,0,0,0,0,1,0,New,35.45,1,35.45,0,35.45,1,Low Value,High Risk,0.89911246,1,High Risk
2372-HWUHI,1,0,0,0,2,1,0,0,0,0,0,0,0,0,44.35,81.25,1,1,0,0,1,0,0,0,0,1,0,New,40.625,1,44.35,0,88.7,1,Low Value,High Risk,0.57076204,1,Medium Risk
7799-LGRDP,0,0,0,0,43,1,1,0,0,0,0,0,0,1,25.7,1188.2,0,0,0,1,0,0,1,0,1,0,0,Mature,27.632558139534886,2,12.85,0,1105.1,2,Low Value,Low Risk,0.086226754,0,Low Risk
7850-VWJUU,0,0,0,0,23,1,0,1,0,0,0,0,0,1,75.0,1778.5,0,1,0,0,0,1,0,1,0,0,0,Developing,77.32608695652173,2,37.5,1,1725.0,2,High Value,High Risk,0.22700287,0,Low Risk
3774-VBNXY,0,0,1,1,64,1,0,0,0,0,0,0,0,0,20.2,1277.75,0,0,0,1,0,0,1,0,0,0,1,Loyal,19.96484375,1,20.2,0,1292.8,1,Low Value,Low Risk,0.008960314,0,Low Risk
6217-KDYWC,1,0,0,1,57,1,0,0,0,0,0,0,0,1,19.6,1170.55,0,0,0,1,0,0,1,0,0,0,1,Loyal,20.5359649122807,1,19.6,0,1117.2,1,Low Value,Low Risk,0.033750344,0,Low Risk
0390-DCFDQ,0,1,1,0,1,1,0,0,0,0,0,0,0,1,70.45,70.45,1,1,0,0,0,1,0,0,0,0,1,New,70.45,1,70.45,1,70.45,1,Low Value,High Risk,0.86097133,1,High Risk
3146-MSEGF,0,1,1,1,72,1,1,1,1,1,1,1,1,1,88.05,6425.65,0,0,0,1,1,0,0,0,1,0,0,Loyal,89.24513888888889,8,11.00625,1,6339.599999999999,8,High Value,Low Risk,0.0032933268,0,Low Risk
4080-OGPJL,0,0,0,0,8,1,1,1,0,0,1,0,1,0,71.15,563.65,1,1,0,0,1,0,0,0,0,1,0,New,70.45625,5,14.23,1,569.2,5,Low Value,High Risk,0.334495,1,Low Risk
1095-WGNGG,0,0,1,0,61,1,1,0,1,0,0,1,1,1,101.05,5971.25,0,0,0,1,0,1,0,1,0,0,0,Loyal,97.88934426229508,5,20.21,1,6164.05,5,High Value,Low Risk,0.060983904,0,Low Risk
2636-SJDOU,1,0,0,0,64,1,1,1,1,0,0,0,0,1,84.3,5289.05,0,0,1,0,0,1,0,0,1,0,0,Loyal,82.64140625,4,21.075,1,5395.2,4,High Value,Low Risk,0.05918456,0,Low Risk
1131-QQZEB,1,1,1,0,71,1,1,0,0,0,0,0,0,0,23.95,1756.2,0,0,0,1,0,0,1,1,0,0,0,Loyal,24.735211267605635,2,11.975,0,1700.45,2,High Value,Low Risk,0.008076178,0,Low Risk
5716-EZXZN,0,0,1,1,65,1,1,1,1,0,1,1,0,1,99.05,6416.7,0,0,0,1,0,1,0,0,1,0,0,Loyal,98.71846153846154,6,16.508333333333333,1,6438.25,6,High Value,Low Risk,0.034570217,0,Low Risk
6837-BJYDQ,1,0,0,0,3,1,0,0,0,0,0,0,0,0,19.6,61.35,0,0,1,0,0,0,1,0,0,0,1,New,20.45,1,19.6,0,58.8,1,Low Value,Low Risk,0.039293956,0,Low Risk
2135-RXIHG,1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.65,45.65,1,1,0,0,1,0,0,0,0,1,0,New,45.65,1,45.65,0,45.65,1,Low Value,High Risk,0.9046657,1,High Risk
6440-DKQGE,1,0,0,1,30,1,0,0,1,1,0,1,0,0,64.5,1929.95,0,0,1,0,1,0,0,0,1,0,0,Mature,64.33166666666666,4,16.125,0,1935.0,4,High Value,Low Risk,0.06980986,0,Low Risk
3466-BYAVD,1,0,1,1,15,1,0,0,1,1,1,0,1,1,69.5,1071.4,0,1,0,0,1,0,0,0,0,0,1,Developing,71.42666666666668,5,13.9,0,1042.5,5,Low Value,Medium Risk,0.113203704,0,Low Risk
3780-YVMFA,0,0,1,1,8,1,0,0,0,0,1,1,1,1,68.55,564.35,0,1,0,0,1,0,0,0,0,1,0,New,70.54375,4,17.1375,0,548.4,4,Low Value,High Risk,0.2844262,1,Low Risk
3874-EQOEP,1,0,0,0,7,1,1,0,0,0,0,1,1,0,95.0,655.5,1,1,0,0,0,1,0,0,0,0,1,New,93.64285714285714,4,23.75,1,665.0,4,Low Value,High Risk,0.86577076,1,High Risk
1679-JRFBR,0,0,1,1,70,1,1,1,1,1,0,1,1,1,108.15,7930.55,0,0,1,0,0,1,0,0,1,0,0,Loyal,113.29357142857144,7,15.45,1,7570.5,7,High Value,Low Risk,0.06919161,0,Low Risk
9073-ZZIAY,1,0,1,1,62,1,0,1,1,1,1,1,1,0,86.1,5215.25,0,0,0,1,1,0,0,0,0,1,0,Loyal,84.11693548387096,7,12.3,1,5338.2,7,High Value,Low Risk,0.022027528,0,Low Risk
3077-RSNTJ,0,0,1,1,6,1,0,0,0,0,0,0,0,0,19.7,113.5,0,1,0,0,0,0,1,0,0,0,1,New,18.916666666666668,1,19.7,0,118.2,1,Low Value,High Risk,0.11236962,0,Low Risk
6551-GNYDG,0,0,1,1,14,1,0,0,0,0,0,0,1,1,80.9,1152.8,0,1,0,0,0,1,0,1,0,0,0,Developing,82.34285714285714,2,40.45,1,1132.6,2,Low Value,High Risk,0.48415762,1,Medium Risk
9167-APMXZ,0,0,0,0,22,1,1,0,0,0,0,1,0,1,84.15,1821.95,0,1,0,0,0,1,0,1,0,0,0,Developing,82.81590909090909,3,28.05,1,1851.3,3,High Value,High Risk,0.46899086,1,Medium Risk
2749-CTKAJ,1,0,1,1,22,1,0,0,0,0,0,0,0,0,20.15,419.9,0,0,1,0,0,0,1,0,0,0,1,Developing,19.08636363636364,1,20.15,0,443.3,1,Low Value,Low Risk,0.012028741,0,Low Risk
6371-NZYEG,1,0,1,1,16,1,0,1,0,1,0,1,0,0,64.25,1024.0,0,0,0,1,1,0,0,0,0,0,1,Developing,64.0,4,16.0625,0,1028.0,4,Low Value,Low Risk,0.024694152,0,Low Risk
7554-NEWDD,1,0,0,0,10,1,1,0,0,0,0,0,0,0,25.7,251.6,0,0,0,1,0,0,1,1,0,0,0,New,25.16,2,12.85,0,257.0,2,Low Value,Low Risk,0.033202514,0,Low Risk
8992-VONJD,0,0,0,1,13,1,0,1,1,0,0,0,0,1,56.0,764.55,0,1,0,0,1,0,0,0,0,1,0,Developing,58.81153846153846,3,18.666666666666668,0,728.0,3,Low Value,Medium Risk,0.22053936,0,Low Risk
0867-MKZVY,0,0,1,0,20,1,1,1,0,0,0,0,0,0,82.4,1592.35,1,1,0,0,0,1,0,0,0,1,0,Developing,79.61749999999999,3,27.46666666666667,1,1648.0,3,High Value,High Risk,0.6245994,1,Medium Risk
4482-EWFMI,0,0,0,0,2,1,0,0,0,0,0,0,0,1,69.7,135.2,0,1,0,0,0,1,0,0,0,1,0,New,67.6,1,69.7,0,139.4,1,Low Value,High Risk,0.8009525,1,High Risk
4648-YPBTM,1,0,0,0,53,1,1,0,1,1,1,0,1,1,73.9,3958.25,0,0,0,1,1,0,0,1,0,0,0,Loyal,74.68396226415095,6,12.316666666666668,1,3916.7,6,High Value,Low Risk,0.012007023,0,Low Risk
2907-ILJBN,0,0,1,1,11,1,0,0,0,0,0,0,0,0,20.6,233.9,0,0,1,0,0,0,1,0,0,0,1,New,21.263636363636365,1,20.6,0,226.6,1,Low Value,Low Risk,0.018762773,0,Low Risk
6345-FZOQH,1,0,1,0,69,1,0,0,0,0,0,0,0,0,19.9,1363.45,0,0,0,1,0,0,1,0,0,0,1,Loyal,19.76014492753623,1,19.9,0,1373.1,1,Low Value,Low Risk,0.013407948,0,Low Risk
3376-BMGFE,0,0,0,0,4,1,0,0,0,0,0,0,0,1,70.9,273.0,1,1,0,0,0,1,0,1,0,0,0,New,68.25,1,70.9,1,283.6,1,Low Value,High Risk,0.83296096,1,High Risk
5997-OPVFA,1,0,1,0,72,1,1,1,1,1,1,1,1,1,89.05,6254.45,0,0,0,1,1,0,0,1,0,0,0,Loyal,86.86736111111111,8,11.13125,1,6411.599999999999,8,High Value,Low Risk,0.0038449646,0,Low Risk
3445-HXXGF,1,1,1,0,58,0,0,0,1,1,0,0,1,1,45.3,2651.2,1,1,0,0,1,0,0,0,0,1,0,Loyal,45.710344827586205,3,15.1,0,2627.4,3,High Value,Medium Risk,0.5856768,1,Medium Risk
1159-WFSGR,0,0,1,1,16,1,0,0,0,0,0,0,0,0,20.4,321.4,0,1,0,0,0,0,1,0,0,1,0,Developing,20.0875,1,20.4,0,326.4,1,Low Value,Medium Risk,0.08967834,0,Low Risk
7654-YWJUF,1,0,1,0,43,1,0,1,0,1,1,0,0,1,84.25,3539.25,0,0,1,0,0,1,0,1,0,0,0,Mature,82.30813953488372,4,21.0625,1,3622.75,4,High Value,Low Risk,0.04395856,0,Low Risk
1875-QIVME,0,0,1,0,2,1,1,0,0,1,1,1,1,1,104.4,242.8,1,1,0,0,0,1,0,0,0,1,0,New,121.4,6,17.400000000000002,1,208.8,6,Low Value,High Risk,0.9139374,1,High Risk
6727-IOTLZ,1,0,1,0,14,1,0,0,1,1,1,1,1,0,81.95,1181.75,0,0,0,1,1,0,0,0,0,0,1,Developing,84.41071428571429,6,13.658333333333331,1,1147.3,6,Low Value,Low Risk,0.035174455,0,Low Risk
0691-JVSYA,0,0,1,0,53,1,0,0,0,1,0,1,1,1,94.85,5000.2,1,0,1,0,0,1,0,1,0,0,0,Loyal,94.3433962264151,4,23.7125,1,5027.049999999999,4,High Value,Low Risk,0.33877623,1,Low Risk
5918-VUKWP,0,0,0,0,32,1,0,0,0,0,0,0,0,0,20.55,654.55,0,0,1,0,0,0,1,1,0,0,0,Mature,20.4546875,1,20.55,0,657.6,1,Low Value,Low Risk,0.01941525,0,Low Risk
1744-JHKYS,0,0,1,0,34,1,1,0,0,0,0,0,0,0,24.7,780.2,0,1,0,0,0,0,1,0,0,1,0,Mature,22.947058823529414,2,12.35,0,839.8,2,Low Value,Medium Risk,0.15539326,0,Low Risk
2656-FMOKZ,0,1,0,0,15,1,1,0,0,0,0,0,0,1,74.45,1145.7,1,1,0,0,0,1,0,0,0,0,1,Developing,76.38000000000001,2,37.225,1,1116.75,2,Low Value,High Risk,0.7260178,1,High Risk
2070-FNEXE,0,1,0,0,7,1,0,1,0,0,0,0,0,0,76.45,503.6,1,1,0,0,0,1,0,1,0,0,0,New,71.94285714285715,2,38.225,1,535.15,2,Low Value,High Risk,0.3375746,1,Low Risk
5947-SGKCL,0,0,1,1,15,1,1,0,1,1,0,1,1,1,105.35,1559.25,0,1,0,0,0,1,0,1,0,0,0,Developing,103.95,6,17.558333333333334,1,1580.25,6,High Value,High Risk,0.5447238,1,Medium Risk
3712-PKXZA,1,0,1,0,61,1,0,0,0,0,0,0,0,1,20.55,1252.0,0,0,1,0,0,0,1,0,1,0,0,Loyal,20.524590163934427,1,20.55,0,1253.55,1,Low Value,Low Risk,0.00842729,0,Low Risk
6317-YPKDH,0,0,0,0,1,0,0,0,1,0,0,0,0,0,29.95,29.95,1,1,0,0,1,0,0,1,0,0,0,New,29.95,1,29.95,0,29.95,1,Low Value,High Risk,0.5405647,1,Medium Risk
6582-OIVSP,0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.3,45.3,0,1,0,0,1,0,0,0,0,0,1,New,45.3,1,45.3,0,45.3,1,Low Value,High Risk,0.76855206,1,High Risk
9367-WXLCH,1,0,0,0,8,1,1,0,0,0,0,0,1,0,84.5,662.65,1,1,0,0,0,1,0,1,0,0,0,New,82.83125,3,28.166666666666668,1,676.0,3,Low Value,High Risk,0.77807957,1,High Risk
5524-KHNJP,1,0,1,1,33,1,0,1,0,1,0,1,1,0,74.75,2453.3,0,0,1,0,1,0,0,0,1,0,0,Mature,74.34242424242424,5,14.95,1,2466.75,5,High Value,Low Risk,0.12138076,0,Low Risk
1918-ZBFQJ,0,0,0,0,13,1,0,0,1,1,0,0,0,1,79.25,1111.65,1,1,0,0,0,1,0,0,0,1,0,Developing,85.51153846153846,3,26.416666666666668,1,1030.25,3,Low Value,High Risk,0.82646954,1,High Risk
1024-GUALD,0,0,1,0,1,0,0,0,0,0,0,0,0,1,24.8,24.8,1,1,0,0,1,0,0,0,0,1,0,New,24.8,0,24.8,0,24.8,0,Low Value,High Risk,0.7711381,1,High Risk
4827-USJHP,1,0,0,0,20,1,0,0,1,0,0,0,0,1,51.8,1023.85,0,1,0,0,1,0,0,0,0,0,1,Developing,51.1925,2,25.9,0,1036.0,2,Low Value,Medium Risk,0.19737546,0,Low Risk
8167-GJLRN,1,0,0,0,3,0,0,0,0,0,1,0,0,0,30.4,82.15,0,1,0,0,1,0,0,0,0,1,0,New,27.383333333333336,1,30.4,0,91.2,1,Low Value,High Risk,0.4604452,1,Medium Risk
0956-SYCWG,0,0,0,0,13,1,0,0,0,0,0,0,0,0,19.65,244.8,0,0,1,0,0,0,1,0,0,1,0,Developing,18.83076923076923,1,19.65,0,255.45,1,Low Value,Low Risk,0.05662669,0,Low Risk
8017-UVSZU,0,0,1,0,40,1,1,0,1,0,0,0,0,0,56.6,2379.1,0,1,0,0,1,0,0,0,1,0,0,Mature,59.4775,3,18.866666666666667,0,2264.0,3,High Value,Medium Risk,0.3671874,1,Low Risk
7100-FQPRV,1,0,1,1,43,1,1,1,0,0,1,0,1,1,71.9,3173.35,0,0,1,0,1,0,0,0,1,0,0,Mature,73.79883720930232,5,14.38,1,3091.7000000000003,5,High Value,Low Risk,0.11942107,0,Low Risk
2472-OVKUP,1,0,1,0,6,1,0,0,1,1,0,0,1,1,91.0,531.0,1,1,0,0,0,1,0,0,0,1,0,New,88.5,4,22.75,1,546.0,4,Low Value,High Risk,0.753268,1,High Risk
2984-RGEYA,0,0,1,1,69,1,0,0,0,0,0,0,0,0,19.75,1375.4,0,0,0,1,0,0,1,1,0,0,0,Loyal,19.933333333333334,1,19.75,0,1362.75,1,Low Value,Low Risk,0.017829297,0,Low Risk
9680-NIAUV,0,0,1,1,72,1,1,1,1,1,0,1,1,0,109.7,8129.3,0,0,0,1,0,1,0,0,1,0,0,Loyal,112.90694444444443,7,15.671428571428573,1,7898.400000000001,7,High Value,Low Risk,0.012115353,0,Low Risk
2146-EGVDT,1,0,1,1,59,1,0,0,0,0,0,0,0,0,19.3,1192.7,0,0,0,1,0,0,1,0,1,0,0,Loyal,20.215254237288136,1,19.3,0,1138.7,1,Low Value,Low Risk,0.009523997,0,Low Risk
2604-IJPDU,0,0,1,0,20,1,0,1,1,0,1,1,0,1,96.55,1901.65,0,1,0,0,0,1,0,0,0,1,0,Developing,95.0825,5,19.31,1,1931.0,5,High Value,High Risk,0.6240118,1,Medium Risk
9178-JHUVJ,1,0,1,1,24,1,1,0,0,0,0,0,0,1,24.1,587.4,0,0,0,1,0,0,1,1,0,0,0,Developing,24.475,2,12.05,0,578.4000000000001,2,Low Value,Low Risk,0.011622472,0,Low Risk
6168-YBYNP,1,0,0,0,59,1,1,0,1,1,1,1,1,1,111.35,6519.75,0,1,0,0,0,1,0,0,0,1,0,Loyal,110.5042372881356,7,15.907142857142857,1,6569.65,7,High Value,High Risk,0.22696416,0,Low Risk
7255-SSFBC,1,0,1,1,72,1,1,0,1,1,1,1,1,1,112.25,8041.65,0,0,0,1,0,1,0,1,0,0,0,Loyal,111.68958333333332,7,16.035714285714285,1,8082.0,7,High Value,Low Risk,0.026935816,0,Low Risk
3645-DEYGF,1,0,0,1,1,1,0,0,0,0,0,0,0,0,20.75,20.75,0,1,0,0,0,0,1,0,0,0,1,New,20.75,1,20.75,0,20.75,1,Low Value,High Risk,0.5014743,1,Medium Risk
9323-HGFWY,0,0,1,0,27,1,0,1,0,0,1,1,1,1,101.9,2681.15,0,0,1,0,0,1,0,0,1,0,0,Mature,99.30185185185184,5,20.380000000000003,1,2751.3,5,High Value,Low Risk,0.15293208,0,Low Risk
8544-GOQSH,0,0,0,0,14,1,0,0,1,0,1,0,0,1,80.05,1112.3,0,1,0,0,0,1,0,0,1,0,0,Developing,79.45,3,26.683333333333334,1,1120.7,3,Low Value,High Risk,0.5551568,1,Medium Risk
3363-DTIVD,1,0,1,1,71,1,1,1,0,1,0,1,1,0,105.55,7405.5,0,0,0,1,0,1,0,0,0,1,0,Loyal,104.30281690140843,6,17.591666666666665,1,7494.05,6,High Value,Low Risk,0.05320748,0,Low Risk
7018-WBJNK,1,0,0,1,13,1,0,0,0,0,0,1,0,1,78.3,1033.95,0,1,0,0,0,1,0,0,1,0,0,Developing,79.53461538461539,2,39.15,1,1017.9,2,Low Value,High Risk,0.32797703,1,Low Risk
9142-KZXOP,1,0,0,0,44,1,0,0,0,0,0,0,0,0,68.85,2958.95,0,1,0,0,0,1,0,0,1,0,0,Mature,67.24886363636364,1,68.85,0,3029.4,1,High Value,Medium Risk,0.42757663,1,Medium Risk
7674-YTAFD,0,0,0,0,33,1,0,0,1,0,1,0,0,1,79.95,2684.85,0,0,1,0,0,1,0,1,0,0,0,Mature,81.35909090909091,3,26.65,1,2638.35,3,High Value,Low Risk,0.070217304,0,Low Risk
6348-SNFUS,1,0,1,1,72,0,0,1,1,1,1,0,1,1,55.45,4179.2,0,0,0,1,1,0,0,0,1,0,0,Loyal,58.04444444444445,5,11.09,0,3992.4,5,High Value,Low Risk,0.0062895864,0,Low Risk
1285-OKIPP,1,0,0,0,1,1,0,0,0,0,0,0,1,0,79.9,79.9,1,1,0,0,0,1,0,0,0,1,0,New,79.9,2,39.95,1,79.9,2,Low Value,High Risk,0.92789483,1,High Risk
7825-ECJRF,0,0,0,0,19,1,0,1,0,1,1,1,1,1,106.6,1934.45,1,1,0,0,0,1,0,0,0,1,0,Developing,101.81315789473685,6,17.766666666666666,1,2025.4,6,High Value,High Risk,0.7445395,1,High Risk
1347-KTTTA,1,0,1,0,64,1,0,0,1,1,1,1,1,1,102.45,6654.1,0,0,1,0,0,1,0,0,1,0,0,Loyal,103.9703125,6,17.075,1,6556.8,6,High Value,Low Risk,0.16408737,0,Low Risk
7841-TZDMQ,1,0,0,0,2,1,0,0,0,0,0,0,0,1,46.0,84.5,1,1,0,0,1,0,0,0,1,0,0,New,42.25,1,46.0,0,92.0,1,Low Value,High Risk,0.5433698,1,Medium Risk
4195-NZGTA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.25,25.25,0,1,0,0,1,0,0,0,0,1,0,New,25.25,0,25.25,0,25.25,0,Low Value,High Risk,0.822744,1,High Risk
7157-SMCFK,1,0,0,1,61,1,0,0,0,0,0,0,0,0,19.75,1124.2,0,0,0,1,0,0,1,0,0,0,1,Loyal,18.42950819672131,1,19.75,0,1204.75,1,Low Value,Low Risk,0.025194721,0,Low Risk
4709-LKHYG,0,0,1,1,29,1,0,0,0,0,0,0,0,0,20.0,540.05,0,0,1,0,0,0,1,0,0,1,0,Mature,18.622413793103448,1,20.0,0,580.0,1,Low Value,Low Risk,0.01995908,0,Low Risk
2504-DSHIH,1,1,1,0,23,1,1,0,0,0,0,0,1,0,86.8,1975.85,0,1,0,0,0,1,0,0,0,1,0,Developing,85.90652173913043,3,28.933333333333334,1,1996.4,3,High Value,High Risk,0.56599677,1,Medium Risk
0699-NDKJM,0,0,1,0,57,0,0,1,1,1,0,1,1,1,58.75,3437.45,0,1,0,0,1,0,0,1,0,0,0,Loyal,60.30614035087719,5,11.75,0,3348.75,5,High Value,Medium Risk,0.18190834,0,Low Risk
9286-BHDQG,1,0,1,1,72,0,0,1,1,1,1,0,0,0,45.25,3139.8,0,0,0,1,1,0,0,0,1,0,0,Loyal,43.60833333333333,4,11.3125,0,3258.0,4,High Value,Low Risk,0.010568962,0,Low Risk
0230-WEQUW,1,0,1,0,66,0,0,1,1,1,1,1,0,1,56.6,3789.2,0,0,0,1,1,0,0,1,0,0,0,Loyal,57.41212121212121,5,11.32,0,3735.6,5,High Value,Low Risk,0.011389214,0,Low Risk
2040-LDIWQ,1,0,1,1,65,1,1,0,1,1,1,1,1,1,84.2,5324.5,0,0,0,1,1,0,0,1,0,0,0,Loyal,81.91538461538461,7,12.028571428571428,1,5473.0,7,High Value,Low Risk,0.029270066,0,Low Risk
6496-JDSSB,0,0,0,0,8,1,0,0,0,0,0,1,0,1,80.0,624.6,0,1,0,0,0,1,0,1,0,0,0,New,78.075,2,40.0,1,640.0,2,Low Value,High Risk,0.6156716,1,Medium Risk
9408-SSNVZ,0,0,0,0,4,1,0,0,0,0,0,0,0,1,70.15,268.35,1,1,0,0,0,1,0,0,0,1,0,New,67.0875,1,70.15,0,280.6,1,Low Value,High Risk,0.82631516,1,High Risk
4443-EMBNA,0,0,1,0,71,1,1,0,0,0,0,0,0,0,24.75,1836.9,0,0,0,1,0,0,1,1,0,0,0,Loyal,25.87183098591549,2,12.375,0,1757.25,2,High Value,Low Risk,0.0071331747,0,Low Risk
6469-MRVET,1,0,1,1,1,1,0,0,0,0,0,0,0,1,20.2,20.2,0,0,1,0,0,0,1,0,0,1,0,New,20.2,1,20.2,0,20.2,1,Low Value,Low Risk,0.08802448,0,Low Risk
0742-MOABM,1,0,1,0,4,1,0,0,0,0,1,0,0,0,50.05,179.35,1,1,0,0,1,0,0,0,0,0,1,New,44.8375,2,25.025,0,200.2,2,Low Value,High Risk,0.31334108,1,Low Risk
5961-VUSRV,0,0,0,0,12,1,0,0,0,0,0,0,0,1,19.35,219.35,0,0,1,0,0,0,1,1,0,0,0,New,18.279166666666665,1,19.35,0,232.2,1,Low Value,Low Risk,0.033218004,0,Low Risk
6778-JFCMK,1,0,0,0,24,0,0,1,0,0,0,1,1,1,50.6,1288.75,0,0,1,0,1,0,0,0,0,0,1,Developing,53.69791666666666,3,16.866666666666667,0,1214.4,3,Low Value,Low Risk,0.059234835,0,Low Risk
6341-JVQGF,0,0,1,1,31,1,0,1,0,1,1,1,1,1,81.15,2545.75,0,0,1,0,1,0,0,0,0,0,1,Mature,82.12096774193549,6,13.525,1,2515.65,6,High Value,Low Risk,0.082249194,0,Low Risk
2232-DMLXU,0,0,1,0,1,1,0,0,0,0,0,1,0,0,55.2,55.2,1,1,0,0,1,0,0,0,0,0,1,New,55.2,2,27.6,0,55.2,2,Low Value,High Risk,0.7348286,1,High Risk
4811-JBUVU,1,0,0,0,30,1,1,0,0,0,1,0,1,1,89.9,2723.15,0,1,0,0,0,1,0,0,1,0,0,Mature,90.77166666666668,4,22.475,1,2697.0,4,High Value,High Risk,0.25404376,0,Low Risk
